task_id,task_type,execution_site,soc_before,dispatch_time,task_size_bytes,compute_demand,deadline_ms,network_up_ms,network_down_ms,compute_time_ms,queue_wait_ms,latency_ms,energy_wh_delta,soc_after,finish_time,missed_deadline
1,SLAM,local,80.0,0.0,649032,8115886.102665135,277,0.0,0.0,8115.886102665135,0.0,8115.886102665135,0.005636032015739677,79.99436396798426,16.23177220533027,True
2,SLAM,local,79.99436396798426,8.115886102665135,7377416,712294.1629046538,381,0.0,0.0,712.2941629046533,0.0,712.2941629046533,0.000494648724239343,79.99386931926001,9.540474428474441,True
3,GENERIC,local,79.99386931926001,8.828180265569788,186845,1331436.326144308,1744,0.0,0.0,1331.4363261443082,0.0,1331.4363261443082,0.0009246085598224362,79.99294471070019,11.491052917858404,False
4,SLAM,local,79.99294471070019,10.159616591714096,439246,28712345.45055841,398,0.0,0.0,28712.34545055841,0.0,28712.34545055841,0.019939128785110005,79.97300558191507,67.58430749283092,True
5,GENERIC,local,79.97300558191507,38.87196204227251,1961264,8062616.955497257,2469,0.0,0.0,8062.616955497255,0.0,8062.616955497255,0.00559903955242865,79.96740654236265,54.99719595326702,True
6,GENERIC,edge,79.96740654236265,46.93457899776976,3654118,12632378.348928658,1030,312.32944000000003,22.923280000000002,2526.475669785732,4.440892098500626e-13,2861.7283897857324,7.195357333333334e-05,79.96733458878931,52.658035777341226,True
7,NAV,local,79.96733458878931,49.796307387555494,649051,21276047.82651105,1204,0.0,0.0,21276.047826511054,0.0,21276.047826511054,0.014775033212854895,79.95255955557646,92.34840304057761,True
8,NAV,local,79.95255955557646,71.07235521406655,5068841,2529594.3823515587,1179,0.0,0.0,2529.5943823515613,0.0,2529.5943823515613,0.0017566627655219158,79.95080289281094,76.13154397876967,True
9,SLAM,local,79.95080289281094,73.60194959641811,659030,1878227.6575981872,865,0.0,0.0,1878.2276575981882,0.0,1878.2276575981882,0.0013043247622209634,79.94949856804872,77.35840491161449,True
10,SLAM,local,79.94949856804872,75.4801772540163,2053829,9525349.929630896,1711,0.0,0.0,9525.349929630891,0.0,9525.349929630891,0.006614826340021455,79.9428837417087,94.53087711327808,True
11,GENERIC,local,79.9428837417087,85.00552718364719,2059543,27146850.595753014,685,0.0,0.0,27146.85059575302,0.0,27146.85059575302,0.01885197958038404,79.92403176212831,139.29922837515323,True
12,GENERIC,local,79.92403176212831,112.15237777940021,3567910,1069249.1893212018,844,0.0,0.0,1069.249189321198,0.0,1069.249189321198,0.0007425341592508346,79.92328922796906,114.29087615804261,True
13,NAV,local,79.92328922796906,113.22162696872141,961447,5817448.631840103,10,0.0,0.0,5817.448631840108,0.0,5817.448631840108,0.004039894883222294,79.91924933308584,124.85652423240163,True
