task_id,task_type,execution_site,soc_before,dispatch_time,task_size_bytes,compute_demand,deadline_ms,network_up_ms,network_down_ms,compute_time_ms,queue_wait_ms,latency_ms,energy_wh_delta,soc_after,finish_time,missed_deadline
1,GENERIC,edge,80.0,0.0,589767,3022668.3545903033,420,67.18136,20.471760000000003,604.5336709180607,0.0,692.1867909180608,1.7203831111111113e-05,79.9999827961689,1.3843735818361214,True
2,GENERIC,edge,79.9999827961689,0.6921867909180606,43798,2711001.91611799,23,23.50384,20.08192,542.200383223598,0.0,585.786143223598,7.454400000000001e-06,79.99997534176889,1.8637590773652564,True
3,SLAM,local,79.99997534176889,1.2779729341416586,3532565,3284585.227665786,791,0.0,0.0,3284.5852276657865,0.0,3284.5852276657865,0.0022809619636567956,79.99769437980522,7.847143389473231,True
4,GENERIC,edge,79.99769437980522,4.562558161807445,2401288,4191653.3626193586,261,212.10304,21.92096,838.3306725238717,0.0,1072.3546725238716,4.9569671111111114e-05,79.99764481013412,6.707267506855187,True
5,GENERIC,edge,79.99764481013412,5.634912834331316,3318190,169149.73075686523,468,285.45520000000005,22.65448,33.82994615137304,9.020562075079397e-14,341.9396261513732,6.595165333333335e-05,79.99757885848078,6.318792086634063,False
6,GENERIC,local,79.99757885848078,5.976852460482689,855608,7175287.304244112,272,0.0,0.0,7175.2873042441115,0.0,7175.2873042441115,0.004982838405725078,79.99259602007506,20.327427068970913,True
7,GENERIC,edge,79.99259602007506,13.152139764726801,37660,2031788.0131267663,450,23.0128,20.08192,406.35760262535325,6.661338147750939e-13,449.45232262535393,7.345280000000001e-06,79.99258867479506,14.05104440997751,False
8,GENERIC,local,79.99258867479506,13.601592087352156,305626,5232117.79307255,2129,0.0,0.0,5232.117793072551,0.0,5232.117793072551,0.0036334151340781592,79.98895525966098,24.065827673497257,True
9,GENERIC,edge,79.98895525966098,18.833709880424706,258588,6816386.125751545,1483,40.68704,20.2068,1363.2772251503088,2.220446049250313e-13,1424.171065150309,1.1286764444444445e-05,79.98894397289654,21.682052010725325,False
10,GENERIC,edge,79.98894397289654,20.257880945575018,353703,7412615.009952692,273,48.296240000000004,20.28296,1482.5230019905384,1.3322676295501878e-12,1551.1022019905397,1.2986160000000002e-05,79.98893098673653,23.360085349556094,True
11,SLAM,local,79.98893098673653,21.808983147565556,797704,204681.89029789946,374,0.0,0.0,204.6818902978984,0.0,204.6818902978984,0.0001421402015957635,79.98878884653494,22.218346928161353,False
12,GENERIC,edge,79.98878884653494,22.013665037863454,316077,6550576.520641338,1607,45.28616,20.2528,1310.1153041282676,0.0,1375.6542641282676,1.2313902222222222e-05,79.98877653263273,24.76497356611999,False
13,GENERIC,local,79.98877653263273,23.389319301991723,243312,3321815.1741202734,3279,0.0,0.0,3321.8151741202746,0.0,3321.8151741202746,0.0023068160931390786,79.98646971653959,30.032949650232272,True
14,GENERIC,local,79.98646971653959,26.711134476111997,615286,19850253.614173863,791,0.0,0.0,19850.253614173864,0.0,19850.253614173864,0.013784898343176293,79.97268481819641,66.41164170445973,True
15,NAV,local,79.97268481819641,46.56138809028586,323911,8374051.387377361,791,0.0,0.0,8374.051387377363,0.0,8374.051387377363,0.0058153134634565,79.96686950473295,63.30949086504059,True
16,GENERIC,edge,79.96686950473295,54.93543947766322,599801,12534529.855757242,33,67.98408,20.47984,2506.9059711514483,0.0,2595.3698911514484,1.7383111111111112e-05,79.96685212162184,60.12617925996612,True
